Alt,Inc,Initial_Raan,Delta_Raan,Num_Sats,Num_Planes,Avg_Percentage,Avg_Time,Cost
583.0,86.0,80.0,20.0,11.0,11.0,0.0,30.0,268015438.267982
619.0,84.0,51.0,5.0,11.0,11.0,0.0,30.0,268015438.267982
580.0,88.0,91.0,20.0,11.0,11.0,0.0,30.0,268015438.267982
603.0,95.0,123.0,19.0,11.0,11.0,0.0,30.0,268015438.267982
592.0,96.0,105.0,18.0,11.0,11.0,100.0,13.029215803862789,268015438.267982
586.0,92.0,40.0,15.0,11.0,11.0,100.0,13.360088649941313,268015438.267982
614.0,98.0,37.0,6.0,11.0,11.0,0.0,30.0,268015438.267982
626.0,82.0,70.0,21.0,11.0,11.0,0.0,30.0,268015438.267982
576.0,82.0,78.0,1.0,11.0,11.0,0.0,30.0,268015438.267982
576.0,93.0,58.0,8.0,11.0,11.0,100.0,12.253488717162872,268015438.267982
627.0,80.0,98.0,22.0,11.0,11.0,0.0,30.0,268015438.267982
606.0,96.0,94.0,26.0,11.0,11.0,0.0,30.0,268015438.267982
628.0,93.0,144.0,8.0,11.0,11.0,100.0,12.889941331119427,268015438.267982
576.0,95.0,58.0,25.0,11.0,11.0,100.0,15.63045543029167,268015438.267982
628.0,90.0,105.0,18.0,11.0,11.0,0.0,30.0,268015438.267982
592.0,96.0,116.0,29.0,11.0,11.0,100.0,11.849150098191854,268015438.267982
586.0,92.0,40.0,14.0,11.0,11.0,100.0,12.015255155006818,268015438.267982
578.0,91.0,145.0,15.0,11.0,11.0,0.0,30.0,268015438.267982
593.0,93.0,50.0,26.0,12.0,11.0,0.0,30.0,268281931.8328822
604.0,95.0,102.0,24.0,11.0,11.0,100.0,12.79072365051015,268015438.267982
619.0,100.0,97.0,2.0,11.0,11.0,0.0,30.0,268015438.267982
613.0,98.0,41.0,1.0,11.0,11.0,0.0,30.0,268015438.267982
581.0,80.0,15.0,5.0,11.0,11.0,0.0,30.0,268015438.267982
593.0,98.0,88.0,25.0,12.0,11.0,0.0,30.0,268281931.8328822
628.0,93.0,111.0,17.0,11.0,11.0,100.0,11.26438389175677,268015438.267982
593.0,98.0,123.0,29.0,12.0,11.0,0.0,30.0,268281931.8328822
594.0,87.0,68.0,26.0,11.0,11.0,0.0,30.0,268015438.267982
600.0,96.0,124.0,25.0,11.0,11.0,100.0,12.122831868177116,268015438.267982
585.0,86.0,78.0,19.0,11.0,11.0,0.0,30.0,268015438.267982
619.0,98.0,105.0,15.0,11.0,11.0,0.0,30.0,268015438.267982
580.0,88.0,83.0,16.0,11.0,11.0,0.0,30.0,268015438.267982
614.0,98.0,123.0,6.0,11.0,11.0,0.0,30.0,268015438.267982
603.0,95.0,37.0,19.0,11.0,11.0,0.0,30.0,268015438.267982
576.0,82.0,70.0,1.0,11.0,11.0,0.0,30.0,268015438.267982
626.0,82.0,78.0,21.0,11.0,11.0,0.0,30.0,268015438.267982
589.0,95.0,142.0,5.0,11.0,11.0,100.0,11.241879857436633,268015438.267982
599.0,88.0,57.0,9.0,11.0,11.0,0.0,30.0,268015438.267982
600.0,96.0,40.0,14.0,11.0,11.0,100.0,12.272885063253357,268015438.267982
586.0,92.0,124.0,25.0,11.0,11.0,100.0,15.093520319531864,268015438.267982
593.0,91.0,145.0,29.0,12.0,11.0,0.0,30.0,268281931.8328822
630.0,96.0,141.0,8.0,11.0,11.0,100.0,11.005110101866014,268015438.267982
598.0,93.0,61.0,6.0,11.0,11.0,100.0,11.701200789939696,268015438.267982
619.0,91.0,145.0,2.0,11.0,11.0,0.0,30.0,268015438.267982
578.0,100.0,97.0,15.0,11.0,11.0,0.0,30.0,268015438.267982
581.0,80.0,15.0,1.0,11.0,11.0,0.0,30.0,268015438.267982
589.0,98.0,138.0,13.0,12.0,11.0,0.0,30.0,268281931.8328822
619.0,98.0,105.0,19.0,11.0,11.0,0.0,30.0,268015438.267982
585.0,86.0,78.0,15.0,11.0,11.0,0.0,30.0,268015438.267982
591.0,98.0,53.0,16.0,12.0,11.0,0.0,30.0,268281931.8328822
589.0,98.0,74.0,29.0,11.0,11.0,0.0,30.0,268015438.267982
576.0,95.0,56.0,15.0,12.0,11.0,100.0,11.19757297776253,268281931.8328822
603.0,82.0,37.0,1.0,11.0,11.0,0.0,30.0,268015438.267982
593.0,98.0,50.0,26.0,12.0,11.0,0.0,30.0,268281931.8328822
593.0,93.0,123.0,29.0,12.0,11.0,0.0,30.0,268281931.8328822
620.0,80.0,68.0,25.0,11.0,11.0,0.0,30.0,268015438.267982
589.0,96.0,142.0,5.0,11.0,11.0,100.0,11.215727820253962,268015438.267982
611.0,95.0,116.0,26.0,9.0,7.0,100.0,18.14846862540624,219482451.1381816
578.0,90.0,92.0,6.0,9.0,7.0,0.0,30.0,219482451.1381816
589.0,84.0,49.0,7.0,12.0,7.0,0.0,30.0,220281931.8328822
616.0,90.0,89.0,2.0,9.0,7.0,100.0,16.223662564972496,219482451.1381816
624.0,99.0,59.0,3.0,10.0,7.0,0.0,30.0,219748944.70308185
588.0,82.0,75.0,28.0,11.0,11.0,0.0,30.0,268015438.267982
598.0,93.0,61.0,15.0,11.0,11.0,100.0,13.481848045780394,268015438.267982
613.0,91.0,54.0,21.0,12.0,11.0,0.0,30.0,268281931.8328822
584.0,96.0,59.0,18.0,12.0,11.0,100.0,10.519608260287812,268281931.8328822
602.0,80.0,110.0,28.0,12.0,12.0,0.0,30.0,280281931.83288217
581.0,91.0,59.0,25.0,12.0,12.0,0.0,30.0,280281931.83288217
616.0,88.0,141.0,2.0,12.0,12.0,100.0,16.917015793348632,280281931.83288217
620.0,90.0,141.0,17.0,12.0,12.0,100.0,11.974057266393208,280281931.83288217
625.0,80.0,86.0,1.0,12.0,12.0,0.0,30.0,280281931.83288217
593.0,85.0,32.0,15.0,12.0,12.0,0.0,30.0,280281931.83288217
577.0,84.0,120.0,12.0,12.0,12.0,0.0,30.0,280281931.83288217
585.0,91.0,49.0,11.0,12.0,12.0,100.0,10.836349623131628,280281931.83288217
613.0,89.0,94.0,4.0,12.0,12.0,100.0,12.266595568661144,280281931.83288217
581.0,93.0,165.0,1.0,12.0,11.0,0.0,30.0,268281931.8328822
614.0,80.0,84.0,20.0,12.0,12.0,0.0,30.0,280281931.83288217
593.0,95.0,98.0,21.0,12.0,12.0,0.0,30.0,280281931.83288217
602.0,83.0,44.0,29.0,12.0,12.0,0.0,30.0,280281931.83288217
625.0,95.0,32.0,9.0,12.0,12.0,100.0,10.188292254653152,280281931.83288217
579.0,95.0,95.0,27.0,12.0,12.0,100.0,12.999723004767194,280281931.83288217
582.0,81.0,140.0,1.0,12.0,12.0,0.0,30.0,280281931.83288217
604.0,94.0,52.0,5.0,12.0,12.0,100.0,10.582470846494951,280281931.83288217
575.0,94.0,72.0,10.0,12.0,12.0,100.0,11.92356614139842,280281931.83288217
602.0,96.0,146.0,8.0,12.0,12.0,100.0,10.425422433421222,280281931.83288217
588.0,92.0,89.0,8.0,12.0,12.0,0.0,30.0,280281931.83288217
581.0,88.0,75.0,18.0,12.0,12.0,0.0,30.0,280281931.83288217
617.0,93.0,53.0,13.0,12.0,12.0,0.0,30.0,280281931.83288217
585.0,86.0,38.0,2.0,12.0,12.0,0.0,30.0,280281931.83288217
578.0,81.0,85.0,18.0,12.0,12.0,0.0,30.0,280281931.83288217
617.0,81.0,111.0,9.0,12.0,12.0,0.0,30.0,280281931.83288217
625.0,95.0,165.0,1.0,12.0,12.0,100.0,10.388908255349468,280281931.83288217
581.0,93.0,32.0,9.0,12.0,11.0,100.0,11.387415147226196,268281931.8328822
604.0,86.0,93.0,10.0,12.0,12.0,0.0,30.0,280281931.83288217
605.0,92.0,52.0,18.0,12.0,12.0,100.0,11.834515793468263,280281931.83288217
575.0,94.0,72.0,11.0,12.0,12.0,100.0,10.637375505389176,280281931.83288217
585.0,91.0,49.0,10.0,12.0,12.0,100.0,11.811250328070509,280281931.83288217
613.0,90.0,141.0,4.0,12.0,12.0,100.0,10.651372038124173,280281931.83288217
620.0,89.0,113.0,2.0,12.0,12.0,100.0,12.617122384652284,280281931.83288217
616.0,88.0,141.0,27.0,12.0,12.0,100.0,12.276583607184808,280281931.83288217
587.0,95.0,55.0,0.0,12.0,12.0,0.0,30.0,280281931.83288217
628.0,92.0,105.0,0.0,12.0,12.0,0.0,30.0,280281931.83288217
587.0,94.0,124.0,26.0,12.0,12.0,100.0,11.96576102934173,280281931.83288217
598.0,98.0,86.0,5.0,12.0,12.0,0.0,30.0,280281931.83288217
577.0,85.0,120.0,12.0,12.0,12.0,0.0,30.0,280281931.83288217
630.0,84.0,103.0,14.0,12.0,12.0,0.0,30.0,280281931.83288217
614.0,95.0,84.0,21.0,12.0,12.0,100.0,10.194200138034976,280281931.83288217
593.0,80.0,98.0,20.0,12.0,12.0,0.0,30.0,280281931.83288217
602.0,81.0,140.0,1.0,12.0,12.0,0.0,30.0,280281931.83288217
582.0,83.0,44.0,29.0,12.0,12.0,0.0,30.0,280281931.83288217
603.0,84.0,38.0,8.0,12.0,12.0,0.0,30.0,280281931.83288217
585.0,96.0,98.0,4.0,12.0,12.0,100.0,12.137052658191609,280281931.83288217
585.0,91.0,54.0,12.0,12.0,12.0,0.0,30.0,280281931.83288217
617.0,93.0,38.0,2.0,12.0,12.0,100.0,10.556031874037286,280281931.83288217
617.0,95.0,165.0,2.0,12.0,12.0,100.0,10.295052965972124,280281931.83288217
625.0,93.0,38.0,1.0,12.0,12.0,100.0,11.500918814891282,280281931.83288217
575.0,94.0,141.0,11.0,12.0,12.0,100.0,11.649828326768688,280281931.83288217
613.0,90.0,72.0,4.0,12.0,12.0,100.0,12.895228159351277,280281931.83288217
622.0,100.0,49.0,11.0,12.0,12.0,0.0,30.0,280281931.83288217
589.0,92.0,125.0,18.0,12.0,12.0,100.0,11.888872523087027,280281931.83288217
590.0,94.0,64.0,18.0,11.0,11.0,100.0,13.361828175258808,268015438.267982
613.0,89.0,45.0,7.0,11.0,11.0,100.0,12.71145558176061,268015438.267982
593.0,93.0,56.0,21.0,11.0,11.0,0.0,30.0,268015438.267982
591.0,81.0,101.0,23.0,11.0,11.0,0.0,30.0,268015438.267982
592.0,82.0,102.0,18.0,11.0,11.0,0.0,30.0,268015438.267982
629.0,96.0,99.0,22.0,11.0,11.0,100.0,11.554969554553283,268015438.267982
624.0,97.0,95.0,0.0,11.0,11.0,0.0,30.0,268015438.267982
578.0,82.0,80.0,14.0,11.0,11.0,0.0,30.0,268015438.267982
615.0,81.0,50.0,7.0,11.0,11.0,0.0,30.0,268015438.267982
592.0,86.0,116.0,19.0,11.0,11.0,0.0,30.0,268015438.267982
604.0,83.0,55.0,14.0,11.0,11.0,0.0,30.0,268015438.267982
602.0,88.0,128.0,6.0,11.0,11.0,0.0,30.0,268015438.267982
598.0,88.0,37.0,28.0,11.0,11.0,0.0,30.0,268015438.267982
617.0,93.0,74.0,27.0,11.0,11.0,100.0,11.426945972579562,268015438.267982
577.0,83.0,60.0,27.0,11.0,11.0,0.0,30.0,268015438.267982
623.0,84.0,109.0,13.0,11.0,11.0,0.0,30.0,268015438.267982
612.0,86.0,97.0,1.0,11.0,11.0,0.0,30.0,268015438.267982
578.0,80.0,114.0,14.0,11.0,11.0,0.0,30.0,268015438.267982
595.0,81.0,62.0,16.0,11.0,11.0,0.0,30.0,268015438.267982
621.0,96.0,52.0,3.0,11.0,11.0,100.0,11.130074978674642,268015438.267982
599.0,88.0,80.0,14.0,11.0,11.0,0.0,30.0,268015438.267982
588.0,99.0,105.0,14.0,11.0,11.0,0.0,30.0,268015438.267982
618.0,89.0,96.0,19.0,11.0,11.0,100.0,16.401180950597006,268015438.267982
609.0,97.0,40.0,11.0,11.0,11.0,0.0,30.0,268015438.267982
621.0,96.0,52.0,27.0,11.0,11.0,0.0,30.0,268015438.267982
617.0,93.0,74.0,3.0,11.0,11.0,100.0,12.514402948549607,268015438.267982
621.0,93.0,133.0,5.0,12.0,11.0,100.0,10.655544642759528,268281931.8328822
590.0,94.0,64.0,19.0,11.0,11.0,100.0,14.153364158982075,268015438.267982
618.0,89.0,96.0,18.0,11.0,11.0,100.0,13.126590145054433,268015438.267982
595.0,96.0,130.0,11.0,11.0,11.0,100.0,11.11530414766891,268015438.267982
606.0,92.0,110.0,23.0,12.0,11.0,0.0,30.0,268281931.8328822
597.0,94.0,103.0,25.0,12.0,11.0,0.0,30.0,268281931.8328822
606.0,95.0,124.0,18.0,11.0,11.0,0.0,30.0,268015438.267982
592.0,85.0,58.0,3.0,11.0,11.0,0.0,30.0,268015438.267982
595.0,95.0,78.0,20.0,12.0,11.0,0.0,30.0,268281931.8328822
604.0,86.0,55.0,14.0,11.0,11.0,0.0,30.0,268015438.267982
590.0,82.0,116.0,3.0,11.0,11.0,0.0,30.0,268015438.267982
598.0,88.0,128.0,28.0,11.0,11.0,0.0,30.0,268015438.267982
602.0,88.0,37.0,6.0,11.0,11.0,0.0,30.0,268015438.267982
608.0,83.0,133.0,29.0,11.0,11.0,0.0,30.0,268015438.267982
577.0,84.0,109.0,27.0,11.0,11.0,0.0,30.0,268015438.267982
595.0,88.0,62.0,16.0,11.0,11.0,0.0,30.0,268015438.267982
599.0,81.0,80.0,14.0,11.0,11.0,0.0,30.0,268015438.267982
621.0,93.0,133.0,5.0,11.0,11.0,100.0,11.500918000258004,268015438.267982
622.0,85.0,142.0,7.0,11.0,11.0,0.0,30.0,268015438.267982
608.0,81.0,99.0,9.0,11.0,11.0,0.0,30.0,268015438.267982
590.0,94.0,96.0,18.0,11.0,11.0,100.0,12.589124163537372,268015438.267982
618.0,89.0,64.0,19.0,11.0,11.0,100.0,12.871444532968498,268015438.267982
617.0,93.0,125.0,27.0,12.0,11.0,100.0,11.357275217512443,268281931.8328822
621.0,93.0,52.0,5.0,11.0,11.0,100.0,13.995225513444815,268015438.267982
606.0,95.0,58.0,18.0,11.0,11.0,0.0,30.0,268015438.267982
592.0,83.0,141.0,26.0,11.0,11.0,0.0,30.0,268015438.267982
630.0,86.0,133.0,15.0,11.0,11.0,0.0,30.0,268015438.267982
608.0,84.0,83.0,28.0,12.0,11.0,0.0,30.0,268281931.8328822
598.0,82.0,128.0,3.0,11.0,11.0,0.0,30.0,268015438.267982
591.0,98.0,44.0,10.0,12.0,11.0,0.0,30.0,268281931.8328822
608.0,88.0,133.0,6.0,11.0,11.0,0.0,30.0,268015438.267982
578.0,81.0,54.0,29.0,11.0,11.0,0.0,30.0,268015438.267982
595.0,88.0,114.0,14.0,11.0,11.0,0.0,30.0,268015438.267982
588.0,81.0,105.0,14.0,11.0,11.0,0.0,30.0,268015438.267982
599.0,99.0,80.0,14.0,11.0,11.0,0.0,30.0,268015438.267982
592.0,95.0,110.0,6.0,12.0,11.0,0.0,30.0,268281931.8328822
595.0,93.0,78.0,30.0,11.0,11.0,0.0,30.0,268015438.267982
604.0,89.0,43.0,15.0,11.0,11.0,100.0,13.227777155924988,268015438.267982
617.0,94.0,96.0,18.0,11.0,11.0,100.0,11.342606055129089,268015438.267982
587.0,97.0,68.0,15.0,11.0,11.0,100.0,11.308373627231012,268015438.267982
621.0,93.0,52.0,19.0,11.0,11.0,0.0,30.0,268015438.267982
618.0,89.0,64.0,5.0,11.0,11.0,0.0,30.0,268015438.267982
579.0,88.0,51.0,19.0,11.0,11.0,0.0,30.0,268015438.267982
585.0,92.0,143.0,26.0,11.0,11.0,100.0,13.191796944450203,268015438.267982
623.0,95.0,45.0,25.0,12.0,11.0,100.0,10.530325829777446,268281931.8328822
623.0,86.0,131.0,15.0,11.0,11.0,0.0,30.0,268015438.267982
608.0,82.0,133.0,6.0,11.0,11.0,0.0,30.0,268015438.267982
598.0,88.0,128.0,3.0,11.0,11.0,0.0,30.0,268015438.267982
612.0,86.0,97.0,27.0,11.0,11.0,0.0,30.0,268015438.267982
577.0,84.0,109.0,1.0,11.0,11.0,0.0,30.0,268015438.267982
596.0,81.0,90.0,19.0,11.0,11.0,0.0,30.0,268015438.267982
588.0,92.0,53.0,14.0,11.0,11.0,100.0,14.433149974987556,268015438.267982
590.0,97.0,133.0,14.0,10.0,10.0,0.0,30.0,255748944.70308185
588.0,96.0,131.0,2.0,11.0,10.0,100.0,12.68107563979349,256015438.267982
577.0,94.0,55.0,10.0,11.0,10.0,0.0,30.0,256015438.267982
600.0,95.0,3.0,13.0,10.0,10.0,100.0,12.487266670316014,255748944.70308185
588.0,90.0,131.0,2.0,11.0,10.0,100.0,12.483839059571164,256015438.267982
623.0,96.0,94.0,18.0,12.0,10.0,100.0,11.204793839565362,256281931.8328822
601.0,90.0,149.0,10.0,10.0,10.0,100.0,14.525272899083731,255748944.70308185
579.0,96.0,94.0,14.0,12.0,10.0,0.0,30.0,256281931.8328822
593.0,84.0,78.0,12.0,10.0,10.0,0.0,30.0,255748944.70308185
623.0,82.0,102.0,24.0,10.0,10.0,0.0,30.0,255748944.70308185
585.0,84.0,93.0,29.0,11.0,10.0,0.0,30.0,256015438.267982
590.0,86.0,58.0,23.0,12.0,10.0,0.0,30.0,256281931.8328822
595.0,88.0,85.0,19.0,11.0,10.0,0.0,30.0,256015438.267982
586.0,86.0,140.0,27.0,11.0,10.0,0.0,30.0,256015438.267982
623.0,96.0,143.0,17.0,11.0,10.0,100.0,11.075116248970112,256015438.267982
580.0,97.0,74.0,3.0,11.0,10.0,0.0,30.0,256015438.267982
606.0,84.0,83.0,18.0,11.0,10.0,0.0,30.0,256015438.267982
601.0,98.0,87.0,10.0,12.0,10.0,0.0,30.0,256281931.8328822
602.0,94.0,42.0,25.0,10.0,10.0,100.0,13.168338050391707,255748944.70308185
575.0,88.0,143.0,15.0,11.0,10.0,0.0,30.0,256015438.267982
623.0,96.0,143.0,17.0,10.0,10.0,100.0,13.499670138198365,255748944.70308185
600.0,95.0,3.0,13.0,11.0,10.0,100.0,11.562270872740225,256015438.267982
588.0,90.0,131.0,2.0,10.0,10.0,100.0,13.548169132896192,255748944.70308185
576.0,96.0,72.0,14.0,11.0,10.0,100.0,11.845475130688229,256015438.267982
592.0,89.0,136.0,18.0,10.0,10.0,0.0,30.0,255748944.70308185
584.0,93.0,107.0,7.0,12.0,10.0,0.0,30.0,256281931.8328822
593.0,86.0,81.0,12.0,10.0,10.0,0.0,30.0,255748944.70308185
621.0,97.0,46.0,28.0,10.0,10.0,0.0,30.0,255748944.70308185
575.0,90.0,113.0,0.0,10.0,10.0,0.0,30.0,255748944.70308185
590.0,97.0,144.0,2.0,10.0,10.0,100.0,12.246286263586905,255748944.70308185
617.0,82.0,134.0,10.0,11.0,10.0,0.0,30.0,256015438.267982
585.0,84.0,55.0,29.0,11.0,10.0,0.0,30.0,256015438.267982
576.0,83.0,140.0,27.0,11.0,10.0,0.0,30.0,256015438.267982
606.0,84.0,74.0,3.0,11.0,10.0,0.0,30.0,256015438.267982
580.0,97.0,83.0,18.0,11.0,10.0,0.0,30.0,256015438.267982
606.0,94.0,143.0,15.0,11.0,10.0,0.0,30.0,256015438.267982
575.0,88.0,122.0,6.0,11.0,10.0,100.0,14.172303755370269,256015438.267982
600.0,95.0,94.0,13.0,11.0,10.0,100.0,11.662018911920969,256015438.267982
623.0,96.0,3.0,18.0,12.0,10.0,100.0,10.50734746243737,256281931.8328822
623.0,94.0,42.0,25.0,10.0,10.0,100.0,12.720313758265988,255748944.70308185
602.0,96.0,143.0,17.0,10.0,10.0,0.0,30.0,255748944.70308185
620.0,91.0,142.0,15.0,12.0,12.0,100.0,10.499857240351542,280281931.83288217
628.0,81.0,116.0,5.0,12.0,12.0,0.0,30.0,280281931.83288217
611.0,91.0,31.0,13.0,12.0,12.0,100.0,12.988754120390077,280281931.83288217
580.0,92.0,126.0,27.0,12.0,12.0,0.0,30.0,280281931.83288217
615.0,97.0,44.0,0.0,12.0,12.0,0.0,30.0,280281931.83288217
597.0,87.0,43.0,12.0,12.0,12.0,0.0,30.0,280281931.83288217
599.0,97.0,76.0,29.0,12.0,12.0,100.0,10.159769613422702,280281931.83288217
629.0,94.0,110.0,6.0,12.0,12.0,100.0,14.345817950439608,280281931.83288217
612.0,96.0,42.0,13.0,12.0,12.0,100.0,11.38731588674863,280281931.83288217
589.0,90.0,76.0,9.0,12.0,12.0,100.0,11.2825901095627,280281931.83288217
591.0,96.0,41.0,2.0,12.0,12.0,100.0,10.36629339522952,280281931.83288217
615.0,90.0,127.0,6.0,12.0,12.0,100.0,11.12836669627432,280281931.83288217
626.0,86.0,110.0,16.0,12.0,12.0,0.0,30.0,280281931.83288217
604.0,97.0,79.0,7.0,12.0,12.0,0.0,30.0,280281931.83288217
609.0,85.0,116.0,13.0,12.0,12.0,0.0,30.0,280281931.83288217
588.0,99.0,79.0,23.0,12.0,12.0,0.0,30.0,280281931.83288217
589.0,95.0,60.0,0.0,12.0,12.0,0.0,30.0,280281931.83288217
622.0,80.0,36.0,17.0,12.0,12.0,0.0,30.0,280281931.83288217
589.0,90.0,112.0,26.0,12.0,12.0,100.0,11.852741242360144,280281931.83288217
600.0,95.0,97.0,11.0,12.0,12.0,100.0,11.288796291903145,280281931.83288217
578.0,86.0,51.0,26.0,12.0,12.0,0.0,30.0,280281931.83288217
579.0,93.0,147.0,24.0,12.0,12.0,100.0,12.269740794727344,280281931.83288217
616.0,80.0,103.0,21.0,12.0,12.0,0.0,30.0,280281931.83288217
610.0,88.0,141.0,29.0,12.0,12.0,100.0,18.25321495173281,280281931.83288217
595.0,81.0,73.0,13.0,12.0,12.0,0.0,30.0,280281931.83288217
581.0,97.0,76.0,1.0,12.0,11.0,100.0,11.948561524032645,268281931.8328822
620.0,91.0,142.0,2.0,12.0,12.0,100.0,12.464279229571154,280281931.83288217
591.0,96.0,41.0,15.0,12.0,12.0,100.0,10.750944551174308,280281931.83288217
619.0,82.0,122.0,12.0,12.0,12.0,0.0,30.0,280281931.83288217
586.0,95.0,51.0,7.0,12.0,12.0,100.0,10.52728158824636,280281931.83288217
589.0,93.0,147.0,24.0,12.0,12.0,0.0,30.0,280281931.83288217
579.0,90.0,112.0,26.0,12.0,12.0,0.0,30.0,280281931.83288217
611.0,94.0,110.0,13.0,12.0,12.0,100.0,11.225249710566269,280281931.83288217
629.0,91.0,31.0,6.0,12.0,12.0,100.0,13.527988874829068,280281931.83288217
610.0,88.0,141.0,5.0,12.0,12.0,0.0,30.0,280281931.83288217
628.0,81.0,116.0,29.0,12.0,12.0,0.0,30.0,280281931.83288217
580.0,92.0,103.0,27.0,12.0,12.0,0.0,30.0,280281931.83288217
616.0,80.0,126.0,21.0,12.0,12.0,0.0,30.0,280281931.83288217
608.0,89.0,44.0,10.0,12.0,12.0,100.0,13.035886201504963,280281931.83288217
588.0,99.0,116.0,13.0,12.0,12.0,0.0,30.0,280281931.83288217
577.0,84.0,138.0,23.0,12.0,12.0,0.0,30.0,280281931.83288217
622.0,95.0,60.0,17.0,12.0,12.0,100.0,12.885439746145758,280281931.83288217
616.0,94.0,36.0,0.0,12.0,12.0,0.0,30.0,280281931.83288217
602.0,84.0,76.0,21.0,12.0,12.0,0.0,30.0,280281931.83288217
581.0,97.0,51.0,7.0,12.0,11.0,100.0,10.384937057216415,268281931.8328822
591.0,90.0,127.0,15.0,12.0,12.0,100.0,13.514305923262995,280281931.83288217
615.0,96.0,41.0,6.0,12.0,12.0,100.0,11.221525014945152,280281931.83288217
622.0,95.0,142.0,17.0,12.0,12.0,0.0,30.0,280281931.83288217
620.0,91.0,60.0,2.0,12.0,12.0,100.0,11.462059705796436,280281931.83288217
629.0,91.0,44.0,6.0,12.0,12.0,100.0,13.719318427697472,280281931.83288217
608.0,89.0,31.0,10.0,12.0,12.0,100.0,15.85429116304158,280281931.83288217
595.0,81.0,73.0,26.0,12.0,12.0,0.0,30.0,280281931.83288217
608.0,86.0,52.0,12.0,12.0,12.0,0.0,30.0,280281931.83288217
577.0,99.0,120.0,17.0,12.0,12.0,0.0,30.0,280281931.83288217
592.0,82.0,34.0,12.0,12.0,12.0,0.0,30.0,280281931.83288217
599.0,81.0,121.0,22.0,12.0,12.0,0.0,30.0,280281931.83288217
628.0,81.0,103.0,27.0,12.0,12.0,0.0,30.0,280281931.83288217
580.0,92.0,116.0,29.0,12.0,12.0,0.0,30.0,280281931.83288217
597.0,80.0,43.0,12.0,12.0,12.0,0.0,30.0,280281931.83288217
616.0,87.0,126.0,21.0,12.0,12.0,0.0,30.0,280281931.83288217
604.0,86.0,110.0,16.0,12.0,12.0,0.0,30.0,280281931.83288217
626.0,97.0,79.0,7.0,12.0,12.0,0.0,30.0,280281931.83288217
605.0,93.0,61.0,29.0,9.0,7.0,100.0,15.819409331761504,219482451.1381816
621.0,90.0,88.0,20.0,8.0,7.0,0.0,30.0,219215957.5732814
624.0,84.0,101.0,0.0,8.0,7.0,0.0,30.0,219215957.5732814
628.0,85.0,110.0,22.0,10.0,7.0,0.0,30.0,219748944.70308185
627.0,83.0,107.0,25.0,9.0,7.0,0.0,30.0,219482451.1381816
599.0,85.0,54.0,6.0,7.0,7.0,0.0,30.0,218949464.0083812
606.0,88.0,129.0,17.0,10.0,7.0,0.0,30.0,219748944.70308185
627.0,80.0,67.0,5.0,8.0,7.0,0.0,30.0,219215957.5732814
585.0,99.0,136.0,14.0,10.0,7.0,0.0,30.0,219748944.70308185
594.0,91.0,4.0,30.0,7.0,6.0,100.0,21.32240058378032,206949464.0083812
586.0,83.0,53.0,26.0,8.0,7.0,0.0,30.0,219215957.5732814
588.0,91.0,114.0,24.0,7.0,7.0,0.0,30.0,218949464.0083812
620.0,85.0,112.0,15.0,9.0,7.0,0.0,30.0,219482451.1381816
586.0,93.0,147.0,25.0,10.0,7.0,100.0,15.500512435238534,219748944.70308185
597.0,87.0,109.0,9.0,10.0,7.0,0.0,30.0,219748944.70308185
587.0,96.0,126.0,13.0,7.0,7.0,100.0,17.751014506844182,218949464.0083812
626.0,95.0,128.0,21.0,8.0,7.0,100.0,15.25348549174488,219215957.5732814
598.0,81.0,59.0,25.0,7.0,7.0,0.0,30.0,218949464.0083812
610.0,80.0,117.0,20.0,11.0,7.0,0.0,30.0,220015438.267982
585.0,89.0,32.0,5.0,11.0,7.0,0.0,30.0,220015438.267982
603.0,97.0,71.0,17.0,10.0,7.0,100.0,12.367514401840776,219748944.70308185
582.0,96.0,72.0,15.0,10.0,7.0,100.0,13.003044153572908,219748944.70308185
595.0,86.0,102.0,26.0,11.0,7.0,0.0,30.0,220015438.267982
610.0,82.0,39.0,21.0,9.0,7.0,0.0,30.0,219482451.1381816
623.0,84.0,78.0,26.0,11.0,7.0,0.0,30.0,220015438.267982
626.0,95.0,71.0,17.0,8.0,7.0,0.0,30.0,219215957.5732814
603.0,97.0,128.0,21.0,10.0,7.0,100.0,12.505512349616264,219748944.70308185
588.0,91.0,54.0,15.0,9.0,7.0,0.0,30.0,219482451.1381816
599.0,85.0,114.0,6.0,7.0,7.0,0.0,30.0,218949464.0083812
601.0,86.0,110.0,13.0,8.0,7.0,0.0,30.0,219215957.5732814
605.0,81.0,59.0,25.0,7.0,7.0,0.0,30.0,218949464.0083812
609.0,81.0,70.0,24.0,11.0,7.0,0.0,30.0,220015438.267982
621.0,96.0,72.0,20.0,10.0,7.0,0.0,30.0,219748944.70308185
627.0,84.0,101.0,5.0,8.0,7.0,0.0,30.0,219215957.5732814
630.0,88.0,64.0,7.0,7.0,7.0,0.0,30.0,218949464.0083812
586.0,93.0,53.0,25.0,10.0,7.0,100.0,14.498124739884233,219748944.70308185
586.0,83.0,147.0,26.0,8.0,7.0,0.0,30.0,219215957.5732814
580.0,83.0,91.0,29.0,9.0,7.0,0.0,30.0,219482451.1381816
618.0,96.0,69.0,0.0,7.0,7.0,0.0,30.0,218949464.0083812
623.0,89.0,74.0,19.0,7.0,7.0,0.0,30.0,218949464.0083812
